date,expected_value,preliminary_value,name,confirmed_value
160708,,,,
160708,-600,-500,銀行券要因,
160708,2400,3700,財政等要因,
160708,1800,3200,資金過不足,
160708,13100,13100,国債買入,
160708,,,国庫短期証券買入,
160708,,,国庫短期証券売却,
160708,,,国債買現先,
160708,,,国債売現先,
160708,,,共通担保資金供給（本店）,
160708,100,100,共通担保資金供給（全店）,
160708,-600,-600,-600,
160708,,,ＣＰ買現先,
160708,,,手形売出,
160708,-400,-400,ＣＰ等買入,
160708,,,社債等買入,
160708,800,800,ＥＴＦ買入,
160708,,,Ｊ-ＲＥＩＴ買入,
160708,,,被災地金融機関支援資金供給等,
160708,,,貸出,
160708,100,100,国債補完供給,
160708,,-200,-200,
160708,+13100,+12900,小計（除く貸出支援基金）,
160708,,,成長基盤強化支援資金供給,
160708,,,貸出増加支援資金供給,
160708,+0,+0,小計（貸出支援基金）,
160708,+13100,+12900,合計,
160708,+14900,+16100,当座預金増減,
160708,,3049100,当座預金残高,
160708,,2758700,準備預金残高,
160708,,2283000,積み終了先,
160708,,2282900,超過準備,
160708,,290400,非準預先残高,
160708,,,マネタリーベース,
160708,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2076200
160708,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,69200
160708,,7/11日以降の残り要積立額（積数）,7/11日以降の残り要積立額（積数）,400
160708,,7/11日以降の残り要積立額（１日平均）,7/11日以降の残り要積立額（１日平均）,100
