date,expected_value,preliminary_value,name,confirmed_value
160204,,,,
160204,500,600,銀行券要因,
160204,-17200,-17000,財政等要因,
160204,-16700,-16400,資金過不足,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,-100,-100, ,
160204,,, ,
160204,200,200, ,
160204,,, ,
160204,,, ,
160204,,, ,
160204,,-200, ,
160204,+100,-100, ,
160204,,, ,
160204,,, ,
160204,+0,+0, ,
160204,+100,-100,合計,
160204,-16600,-16500,当座預金増減,
160204,,2521800,当座預金残高,
160204,,2282900, ,
160204,,1840500, ,
160204,,1840500, ,
160204,,238900, ,
160204,,,マネタリーベース,
160204,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2051000
160204,,積み期間（1/16～2/15日）の所要準備額（1日平均）,積み期間（1/16～2/15日）の所要準備額（1日平均）,66200
160204,,2/5日以降の残り要積立額（積数）,2/5日以降の残り要積立額（積数）,11300
160204,,2/5日以降の残り要積立額（１日平均）,2/5日以降の残り要積立額（１日平均）,1000
