date,expected_value,preliminary_value,name,confirmed_value
160426,,,,
160426,-3000,-3300,銀行券要因,
160426,8300,6500,財政等要因,
160426,5300,3200,資金過不足,
160426,12900,12900, ,
160426,15000,15000, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,-200,-200, ,
160426,1000,1000, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,,, ,
160426,200,200, ,
160426,+28900,+28800, ,
160426,,, ,
160426,,, ,
160426,+0,+0, ,
160426,+28900,+28800,合計,
160426,+34200,+32000,当座預金増減,
160426,,2852900,当座預金残高,
160426,,2561100, ,
160426,,2100600, ,
160426,,2100600, ,
160426,,291800, ,
160426,,,マネタリーベース,
160426,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2037000
160426,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,67900
160426,,4/27日以降の残り要積立額（積数）,4/27日以降の残り要積立額（積数）,6200
160426,,4/27日以降の残り要積立額（１日平均）,4/27日以降の残り要積立額（１日平均）,300
