date,expected_value,preliminary_value,name,confirmed_value
160728,,,,
160728,-1200,-1300,銀行券要因,
160728,-3500,-3700,財政等要因,
160728,-4700,-5000,資金過不足,
160728,,,国債買入,
160728,,,国庫短期証券買入,
160728,,,国庫短期証券売却,
160728,,,国債買現先,
160728,,,国債売現先,
160728,,,共通担保資金供給（本店）,
160728,,,共通担保資金供給（全店）,
160728,,,ＣＰ買現先,
160728,,,手形売出,
160728,-100,-100,ＣＰ等買入,
160728,-100,-100,社債等買入,
160728,,,ＥＴＦ買入,
160728,,,Ｊ-ＲＥＩＴ買入,
160728,,,被災地金融機関支援資金供給等,
160728,,,貸出,
160728,200,200,国債補完供給,
160728,,-200,-200,
160728,+0,-200,小計（除く貸出支援基金）,
160728,,,成長基盤強化支援資金供給,
160728,,,貸出増加支援資金供給,
160728,+0,+0,小計（貸出支援基金）,
160728,+0,-200,合計,
160728,-4700,-5200,当座預金増減,
160728,,3018300,当座預金残高,
160728,,2704700,準備預金残高,
160728,,2245700,積み終了先,
160728,,2245700,超過準備,
160728,,313600,非準預先残高,
160728,,,マネタリーベース,
160728,,積み期間（7/16～8/15日）の所要準備額（積数）,積み期間（7/16～8/15日）の所要準備額（積数）,2136900
160728,,積み期間（7/16～8/15日）の所要準備額（１日平均）,積み期間（7/16～8/15日）の所要準備額（１日平均）,68900
160728,,7/29日以降の残り要積立額（積数）,7/29日以降の残り要積立額（積数）,10800
160728,,7/29日以降の残り要積立額（１日平均）,7/29日以降の残り要積立額（１日平均）,600
