date,expected_value,preliminary_value,name,confirmed_value
160901,,,,
160901,0,0,銀行券要因,
160901,-10200,-10600,財政等要因,
160901,-10200,-10600,資金過不足,
160901,,,国債買入,
160901,,,国庫短期証券買入,
160901,,,国庫短期証券売却,
160901,,,国債買現先,
160901,,,国債売現先,
160901,,,共通担保資金供給（本店）,
160901,,,共通担保資金供給（全店）,
160901,,,ＣＰ買現先,
160901,,,手形売出,
160901,-300,-300,ＣＰ等買入,
160901,,,社債等買入,
160901,100,100,ＥＴＦ買入,
160901,,,Ｊ-ＲＥＩＴ買入,
160901,,,被災地金融機関支援資金供給等,
160901,,,貸出,
160901,2000,2000,国債補完供給,
160901,,-200,-200,
160901,+1800,+1600,小計（除く貸出支援基金）,
160901,,,成長基盤強化支援資金供給,
160901,,,貸出増加支援資金供給,
160901,+0,+0,小計（貸出支援基金）,
160901,+1800,+1600,合計,
160901,-8400,-9000,当座預金増減,
160901,,3026000,当座預金残高,
160901,,2738100,準備預金残高,
160901,,2275800,積み終了先,
160901,,2275800,超過準備,
160901,,287900,非準預先残高,
160901,,,マネタリーベース,
160901,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2141700
160901,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160901,,9/2日以降の残り要積立額（積数）,9/2日以降の残り要積立額（積数）,5100
160901,,9/2日以降の残り要積立額（１日平均）,9/2日以降の残り要積立額（１日平均）,400
