date,expected_value,preliminary_value,name,confirmed_value
161125,,,,
161125,-900,-800,銀行券要因,
161125,-900,-2000,財政等要因,
161125,-1800,-2800,資金過不足,
161125,,,国債買入,
161125,,,国庫短期証券買入,
161125,,,国庫短期証券売却,
161125,,,国債買現先,
161125,,,国債売現先,
161125,,,共通担保資金供給（本店）,
161125,,,共通担保資金供給（全店）,
161125,,,ＣＰ買現先,
161125,,,手形売出,
161125,-500,-500,ＣＰ等買入,
161125,1000,1000,社債等買入,
161125,-200,-200,-200,
161125,300,300,ＥＴＦ買入,
161125,,,Ｊ-ＲＥＩＴ買入,
161125,,,被災地金融機関支援資金供給等,
161125,,,貸出,
161125,100,100,国債補完供給,
161125,,-100,-100,
161125,,,米ドル資金供給用担保国債供給,
161125,+700,+600,小計（除く貸出支援基金）,
161125,,,成長基盤強化支援資金供給,
161125,,,貸出増加支援資金供給,
161125,+0,+0,小計（貸出支援基金）,
161125,+700,+600,合計,
161125,-1100,-2200,当座預金増減,
161125,,3144800,当座預金残高,
161125,,2822600,準備預金残高,
161125,,2371300,積み終了先,
161125,,2371300,超過準備,
161125,,322200,非準預先残高,
161125,,,マネタリーベース,
161125,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2111300
161125,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161125,,11/28日以降の残り要積立額（積数）,11/28日以降の残り要積立額（積数）,10200
161125,,11/28日以降の残り要積立額（１日平均）,11/28日以降の残り要積立額（１日平均）,600
