date,expected_value,preliminary_value,name,confirmed_value
160217,,,,
160217,-800,-800,銀行券要因,
160217,-300,-1800,財政等要因,
160217,-1100,-2600,資金過不足,
160217,13000,13000, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,-200,-200, ,
160217,,, ,
160217,300,300, ,
160217,,, ,
160217,,, ,
160217,,, ,
160217,300,300, ,
160217,+13400,+13100, ,
160217,,, ,
160217,,, ,
160217,+0,+0, ,
160217,+13400,+13100,合計,
160217,+12300,+10500,当座預金増減,
160217,,2593700,当座預金残高,
160217,,2369400, ,
160217,,1782300, ,
160217,,1560700, ,
160217,,224300, ,
160217,,,マネタリーベース,
160217,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1900000
160217,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,65500
160217,,2/18日以降の残り要積立額（積数）,2/18日以降の残り要積立額（積数）,230400
160217,,2/18日以降の残り要積立額（１日平均）,2/18日以降の残り要積立額（１日平均）,8500
