date,expected_value,preliminary_value,name,confirmed_value
160802,,,,
160802,600,700,銀行券要因,
160802,-13500,-13200,財政等要因,
160802,-12900,-12500,資金過不足,
160802,,,国債買入,
160802,,,国庫短期証券買入,
160802,,,国庫短期証券売却,
160802,,,国債買現先,
160802,,,国債売現先,
160802,,,共通担保資金供給（本店）,
160802,,,共通担保資金供給（全店）,
160802,,,ＣＰ買現先,
160802,,,手形売出,
160802,-100,-100,ＣＰ等買入,
160802,-100,-100,社債等買入,
160802,300,300,ＥＴＦ買入,
160802,,,Ｊ-ＲＥＩＴ買入,
160802,,,被災地金融機関支援資金供給等,
160802,,,貸出,
160802,200,200,国債補完供給,
160802,,-300,-300,
160802,+300,+0,小計（除く貸出支援基金）,
160802,,,成長基盤強化支援資金供給,
160802,,,貸出増加支援資金供給,
160802,+0,+0,小計（貸出支援基金）,
160802,+300,+0,合計,
160802,-12600,-12500,当座預金増減,
160802,,2996200,当座預金残高,
160802,,2700000,準備預金残高,
160802,,2241600,積み終了先,
160802,,2241200,超過準備,
160802,,296200,非準預先残高,
160802,,,マネタリーベース,
160802,,積み期間（7/16～8/15日）の所要準備額（積数）,積み期間（7/16～8/15日）の所要準備額（積数）,2139400
160802,,積み期間（7/16～8/15日）の所要準備額（１日平均）,積み期間（7/16～8/15日）の所要準備額（１日平均）,69000
160802,,8/3日以降の残り要積立額（積数）,8/3日以降の残り要積立額（積数）,5200
160802,,8/3日以降の残り要積立額（１日平均）,8/3日以降の残り要積立額（１日平均）,400
