date,expected_value,preliminary_value,name,confirmed_value
161212,,,,
161212,-800,-900,銀行券要因,
161212,-28100,-29000,財政等要因,
161212,-28900,-29900,資金過不足,
161212,,,国債買入,
161212,,,国庫短期証券買入,
161212,,,国庫短期証券売却,
161212,,,国債買現先,
161212,,,国債売現先,
161212,,,共通担保資金供給（本店）,
161212,2000,2000,共通担保資金供給（全店）,
161212,-2900,-2900,"-2,900",
161212,,,ＣＰ買現先,
161212,,,手形売出,
161212,-400,-400,ＣＰ等買入,
161212,,,社債等買入,
161212,300,300,ＥＴＦ買入,
161212,,,Ｊ-ＲＥＩＴ買入,
161212,,,被災地金融機関支援資金供給等,
161212,,,貸出,
161212,100,100,国債補完供給,
161212,,-200,-200,
161212,,,米ドル資金供給用担保国債供給,
161212,-900,-1100,小計（除く貸出支援基金）,
161212,,,成長基盤強化支援資金供給,
161212,,,貸出増加支援資金供給,
161212,+0,+0,小計（貸出支援基金）,
161212,-900,-1100,合計,
161212,-29800,-31000,当座預金増減,
161212,,3094500,当座預金残高,
161212,,2795100,準備預金残高,
161212,,2355900,積み終了先,
161212,,2355600,超過準備,
161212,,299400,非準預先残高,
161212,,,マネタリーベース,
161212,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2122300
161212,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70700
161212,,12/13日以降の残り要積立額（積数）,12/13日以降の残り要積立額（積数）,200
161212,,12/13日以降の残り要積立額（１日平均）,12/13日以降の残り要積立額（１日平均）,100
