date,expected_value,preliminary_value,name,confirmed_value
160509,,,,
160509,3500,3700,銀行券要因,
160509,-23500,-23500,財政等要因,
160509,-20000,-19800,資金過不足,
160509,5700,5700, ,
160509,20000,20000, ,
160509,,, ,
160509,,, ,
160509,,, ,
160509,,, ,
160509,2900,2900, ,
160509,,, ,
160509,,, ,
160509,-300,-300, ,
160509,,, ,
160509,200,200, ,
160509,,, ,
160509,,, ,
160509,,, ,
160509,500,500, ,
160509,+25800,+25600, ,
160509,,, ,
160509,,, ,
160509,+0,+0, ,
160509,+25800,+25600,合計,
160509,+5800,+5800,当座預金増減,
160509,,2810900,当座預金残高,
160509,,2533700, ,
160509,,2083400, ,
160509,,2083400, ,
160509,,277200, ,
160509,,,マネタリーベース,
160509,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2046800
160509,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,68200
160509,,5/10日以降の残り要積立額（積数）,5/10日以降の残り要積立額（積数）,300
160509,,5/10日以降の残り要積立額（１日平均）,5/10日以降の残り要積立額（１日平均）,100
