date,expected_value,preliminary_value,name,confirmed_value
160308,,,,
160308,1000,1100,銀行券要因,
160308,3500,1400,財政等要因,
160308,4500,2500,資金過不足,
160308,13700,13700, ,
160308,7500,7500, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,-100,-100, ,
160308,,, ,
160308,100,100, ,
160308,,, ,
160308,,, ,
160308,,, ,
160308,200,200, ,
160308,+21400,+21300, ,
160308,,, ,
160308,,, ,
160308,+0,+0, ,
160308,+21400,+21300,合計,
160308,+25900,+23800,当座預金増減,
160308,,2581300,当座預金残高,
160308,,2337900, ,
160308,,1903900, ,
160308,,1903900, ,
160308,,243400, ,
160308,,,マネタリーベース,
160308,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1922800
160308,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,66300
160308,,3/9日以降の残り要積立額（積数）,3/9日以降の残り要積立額（積数）,200
160308,,3/9日以降の残り要積立額（１日平均）,3/9日以降の残り要積立額（１日平均）,0
