date,expected_value,preliminary_value,name,confirmed_value
160920,,,,
160920,-200,-400,銀行券要因,
160920,33200,29200,財政等要因,
160920,33000,28800,資金過不足,
160920,,,国債買入,
160920,,,国庫短期証券買入,
160920,,,国庫短期証券売却,
160920,,,国債買現先,
160920,,,国債売現先,
160920,,,共通担保資金供給（本店）,
160920,4500,4500,共通担保資金供給（全店）,
160920,-1700,-1700,"-1,700",
160920,,,ＣＰ買現先,
160920,,,手形売出,
160920,-1400,-1400,ＣＰ等買入,
160920,-400,-400,社債等買入,
160920,100,100,ＥＴＦ買入,
160920,,,Ｊ-ＲＥＩＴ買入,
160920,,,被災地金融機関支援資金供給等,
160920,,,貸出,
160920,600,600,国債補完供給,
160920,,-1400,"-1,400",
160920,+1700,+300,小計（除く貸出支援基金）,
160920,,,成長基盤強化支援資金供給,
160920,,,貸出増加支援資金供給,
160920,+0,+0,小計（貸出支援基金）,
160920,+1700,+300,合計,
160920,+34700,+29100,当座預金増減,
160920,,3096000,当座預金残高,
160920,,2788700,準備預金残高,
160920,,2292800,積み終了先,
160920,,2290500,超過準備,
160920,,307300,非準預先残高,
160920,,,マネタリーベース,
160920,,積み期間（9/16～10/15日）の所要準備額（積数）,積み期間（9/16～10/15日）の所要準備額（積数）,2072900
160920,,積み期間（9/16～10/15日）の所要準備額（１日平均）,積み期間（9/16～10/15日）の所要準備額（１日平均）,69100
160920,,9/21日以降の残り要積立額（積数）,9/21日以降の残り要積立額（積数）,39300
160920,,9/21日以降の残り要積立額（１日平均）,9/21日以降の残り要積立額（１日平均）,1600
