date,expected_value,preliminary_value,name,confirmed_value
161129,,,,
161129,-1300,-1300,銀行券要因,
161129,0,-2000,財政等要因,
161129,-1300,-3300,資金過不足,
161129,,,国債買入,
161129,10000,10000,国庫短期証券買入,
161129,,,国庫短期証券売却,
161129,,,国債買現先,
161129,,,国債売現先,
161129,,,共通担保資金供給（本店）,
161129,,,共通担保資金供給（全店）,
161129,,,ＣＰ買現先,
161129,,,手形売出,
161129,-500,-500,ＣＰ等買入,
161129,,,社債等買入,
161129,,,ＥＴＦ買入,
161129,,,Ｊ-ＲＥＩＴ買入,
161129,,,被災地金融機関支援資金供給等,
161129,,,貸出,
161129,800,800,国債補完供給,
161129,,-100,-100,
161129,,,米ドル資金供給用担保国債供給,
161129,+10300,+10200,小計（除く貸出支援基金）,
161129,,,成長基盤強化支援資金供給,
161129,,,貸出増加支援資金供給,
161129,+0,+0,小計（貸出支援基金）,
161129,+10300,+10200,合計,
161129,+9000,+6900,当座預金増減,
161129,,3155900,当座預金残高,
161129,,2828900,準備預金残高,
161129,,2385700,積み終了先,
161129,,2385700,超過準備,
161129,,327000,非準預先残高,
161129,,,マネタリーベース,
161129,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2111600
161129,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161129,,11/30日以降の残り要積立額（積数）,11/30日以降の残り要積立額（積数）,8200
161129,,11/30日以降の残り要積立額（１日平均）,11/30日以降の残り要積立額（１日平均）,500
