date,expected_value,preliminary_value,name,confirmed_value
161005,,,,
161005,-100,0,銀行券要因,
161005,400,1100,財政等要因,
161005,300,1100,資金過不足,
161005,9100,9100,国債買入,
161005,,,国庫短期証券買入,
161005,,,国庫短期証券売却,
161005,,,国債買現先,
161005,,,国債売現先,
161005,,,共通担保資金供給（本店）,
161005,,,共通担保資金供給（全店）,
161005,,,ＣＰ買現先,
161005,,,手形売出,
161005,-300,-300,ＣＰ等買入,
161005,,,社債等買入,
161005,,,ＥＴＦ買入,
161005,,,Ｊ-ＲＥＩＴ買入,
161005,,,被災地金融機関支援資金供給等,
161005,,,貸出,
161005,100,100,国債補完供給,
161005,,-100,-100,
161005,,,米ドル資金供給用担保国債供給,
161005,+8900,+8800,小計（除く貸出支援基金）,
161005,,,成長基盤強化支援資金供給,
161005,,,貸出増加支援資金供給,
161005,+0,+0,小計（貸出支援基金）,
161005,+8900,+8800,合計,
161005,+9200,+9900,当座預金増減,
161005,,3098200,当座預金残高,
161005,,2779200,準備預金残高,
161005,,2308800,積み終了先,
161005,,2308800,超過準備,
161005,,319000,非準預先残高,
161005,,,マネタリーベース,
161005,,積み期間（9/16～10/15日）の所要準備額（積数）,積み期間（9/16～10/15日）の所要準備額（積数）,2075500
161005,,積み期間（9/16～10/15日）の所要準備額（１日平均）,積み期間（9/16～10/15日）の所要準備額（１日平均）,69200
161005,,10/6日以降の残り要積立額（積数）,10/6日以降の残り要積立額（積数）,3100
161005,,10/6日以降の残り要積立額（１日平均）,10/6日以降の残り要積立額（１日平均）,300
