date,expected_value,preliminary_value,name,confirmed_value
160323,,,,
160323,-300,-200,銀行券要因,
160323,2400,3500,財政等要因,
160323,2100,3300,資金過不足,
160323,13800,13800, ,
160323,17500,17500, ,
160323,,, ,
160323,-3900,-3900, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,5000,5000, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,,, ,
160323,1900,1900, ,
160323,+34100,+31700, ,
160323,,, ,
160323,,, ,
160323,+0,+0, ,
160323,+34100,+31700,合計,
160323,+36200,+35000,当座預金増減,
160323,,2690500,当座預金残高,
160323,,2435500, ,
160323,,1971700, ,
160323,,1970400, ,
160323,,255000, ,
160323,,,マネタリーベース,
160323,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2047100
160323,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66000
160323,,3/24日以降の残り要積立額（積数）,3/24日以降の残り要積立額（積数）,47100
160323,,3/24日以降の残り要積立額（１日平均）,3/24日以降の残り要積立額（１日平均）,2000
