date,expected_value,preliminary_value,name,confirmed_value
160511,,,,
160511,3000,3200,銀行券要因,
160511,-1400,700,財政等要因,
160511,1600,3900,資金過不足,
160511,13100,13100, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,-200,-200, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,,, ,
160511,1000,1000, ,
160511,+13900,+13800, ,
160511,,, ,
160511,,, ,
160511,+0,+0, ,
160511,+13900,+13800,合計,
160511,+15500,+17700,当座預金増減,
160511,,2832500,当座預金残高,
160511,,2550400, ,
160511,,2101000, ,
160511,,2101000, ,
160511,,282100, ,
160511,,,マネタリーベース,
160511,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2060400
160511,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,68700
160511,,5/12日以降の残り要積立額（積数）,5/12日以降の残り要積立額（積数）,100
160511,,5/12日以降の残り要積立額（１日平均）,5/12日以降の残り要積立額（１日平均）,0
