date,expected_value,preliminary_value,name,confirmed_value
160401,,,,
160401,-600,-600,銀行券要因,
160401,-4400,-4700,財政等要因,
160401,-5000,-5300,資金過不足,
160401,13100,13100, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,-1100,-1100, ,
160401,,, ,
160401,,, ,
160401,-200,-200, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,,, ,
160401,1900,1900, ,
160401,+13700,+11600, ,
160401,,, ,
160401,,, ,
160401,+0,+0, ,
160401,+13700,+11600,合計,
160401,+8700,+6300,当座預金増減,
160401,,2760800,当座預金残高,
160401,,2491000, ,
160401,,2043300, ,
160401,,2043000, ,
160401,,269800, ,
160401,,,マネタリーベース,
160401,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2057100
160401,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66400
160401,,4/4日以降の残り要積立額（積数）,4/4日以降の残り要積立額（積数）,300
160401,,4/4日以降の残り要積立額（１日平均）,4/4日以降の残り要積立額（１日平均）,0
