date,expected_value,preliminary_value,name,confirmed_value
161230,,,,
161230,-100,100,銀行券要因,
161230,-6700,-6900,財政等要因,
161230,-6800,-6800,資金過不足,
161230,4100,4100,国債買入,
161230,,,国庫短期証券買入,
161230,,,国庫短期証券売却,
161230,,,国債買現先,
161230,,,国債売現先,
161230,,,共通担保資金供給（本店）,
161230,,,共通担保資金供給（全店）,
161230,,,ＣＰ買現先,
161230,,,手形売出,
161230,4500,4500,ＣＰ等買入,
161230,-3800,-3800,"-3,800",
161230,,,社債等買入,
161230,700,700,ＥＴＦ買入,
161230,,,Ｊ-ＲＥＩＴ買入,
161230,,,被災地金融機関支援資金供給等,
161230,,,貸出,
161230,200,200,国債補完供給,
161230,,-6100,"-6,100",
161230,,,米ドル資金供給用担保国債供給,
161230,+5700,-400,小計（除く貸出支援基金）,
161230,,,成長基盤強化支援資金供給,
161230,,,貸出増加支援資金供給,
161230,+0,+0,小計（貸出支援基金）,
161230,+5700,-400,合計,
161230,-1100,-7200,当座預金増減,
161230,,3302400,当座預金残高,
161230,,2953700,準備預金残高,
161230,,2462000,積み終了先,
161230,,2461700,超過準備,
161230,,348700,非準預先残高,
161230,,,マネタリーベース,
161230,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2202100
161230,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,71000
161230,,1/4日以降の残り要積立額（積数）,1/4日以降の残り要積立額（積数）,1800
161230,,1/4日以降の残り要積立額（１日平均）,1/4日以降の残り要積立額（１日平均）,100
