date,expected_value,preliminary_value,name,confirmed_value
170117,,,,
170117,2000,2000,銀行券要因,
170117,3700,1400,財政等要因,
170117,5700,3400,資金過不足,
170117,,,国債買入,
170117,15000,15000,国庫短期証券買入,
170117,,,国庫短期証券売却,
170117,,,国債買現先,
170117,,,国債売現先,
170117,,,共通担保資金供給（本店）,
170117,,,共通担保資金供給（全店）,
170117,,,ＣＰ買現先,
170117,,,手形売出,
170117,-400,-400,ＣＰ等買入,
170117,,,社債等買入,
170117,,,ＥＴＦ買入,
170117,,,Ｊ-ＲＥＩＴ買入,
170117,,,被災地金融機関支援資金供給等,
170117,,,貸出,
170117,2100,2100,国債補完供給,
170117,,-600,-600,
170117,,,米ドル資金供給用担保国債供給,
170117,+16700,+16100,小計（除く貸出支援基金）,
170117,,,成長基盤強化支援資金供給,
170117,,,貸出増加支援資金供給,
170117,+0,+0,小計（貸出支援基金）,
170117,+16700,+16100,合計,
170117,+22400,+19500,当座預金増減,
170117,,3298800,当座預金残高,
170117,,2955600,準備預金残高,
170117,,2345000,積み終了先,
170117,,2181200,超過準備,
170117,,343200,非準預先残高,
170117,,,マネタリーベース,
170117,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2229400
170117,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,71900
170117,,1/18日以降の残り要積立額（積数）,1/18日以降の残り要積立額（積数）,176700
170117,,1/18日以降の残り要積立額（１日平均）,1/18日以降の残り要積立額（１日平均）,6100
