date,expected_value,preliminary_value,name,confirmed_value
170110,,,,
170110,4200,4300,銀行券要因,
170110,-36900,-37000,財政等要因,
170110,-32700,-32700,資金過不足,
170110,,,国債買入,
170110,,,国庫短期証券買入,
170110,,,国庫短期証券売却,
170110,,,国債買現先,
170110,,,国債売現先,
170110,,,共通担保資金供給（本店）,
170110,1700,1700,共通担保資金供給（全店）,
170110,-2700,-2700,"-2,700",
170110,,,ＣＰ買現先,
170110,,,手形売出,
170110,-600,-600,ＣＰ等買入,
170110,,,社債等買入,
170110,1000,1000,ＥＴＦ買入,
170110,,,Ｊ-ＲＥＩＴ買入,
170110,,,被災地金融機関支援資金供給等,
170110,,,貸出,
170110,2200,2200,国債補完供給,
170110,,-200,-200,
170110,,,米ドル資金供給用担保国債供給,
170110,+1600,+1400,小計（除く貸出支援基金）,
170110,,,成長基盤強化支援資金供給,
170110,,,貸出増加支援資金供給,
170110,+0,+0,小計（貸出支援基金）,
170110,+1600,+1400,合計,
170110,-31100,-31300,当座預金増減,
170110,,3296800,当座預金残高,
170110,,2974000,準備預金残高,
170110,,2493100,積み終了先,
170110,,2493100,超過準備,
170110,,322800,非準預先残高,
170110,,,マネタリーベース,
170110,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2222400
170110,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,71700
170110,,1/11日以降の残り要積立額（積数）,1/11日以降の残り要積立額（積数）,300
170110,,1/11日以降の残り要積立額（１日平均）,1/11日以降の残り要積立額（１日平均）,100
