date,expected_value,preliminary_value,name,confirmed_value
170202,,,,
170202,100,100,銀行券要因,
170202,-71000,-71600,財政等要因,
170202,-70900,-71500,資金過不足,
170202,,,国債買入,
170202,,,国庫短期証券買入,
170202,,,国庫短期証券売却,
170202,,,国債買現先,
170202,,,国債売現先,
170202,,,共通担保資金供給（本店）,
170202,,,共通担保資金供給（全店）,
170202,,,ＣＰ買現先,
170202,,,手形売出,
170202,,,ＣＰ等買入,
170202,-100,-100,社債等買入,
170202,,,ＥＴＦ買入,
170202,,,Ｊ-ＲＥＩＴ買入,
170202,,,被災地金融機関支援資金供給等,
170202,,,貸出,
170202,1500,1500,国債補完供給,
170202,,-2100,"-2,100",
170202,,,米ドル資金供給用担保国債供給,
170202,+1400,-700,小計（除く貸出支援基金）,
170202,,,成長基盤強化支援資金供給,
170202,,,貸出増加支援資金供給,
170202,+0,+0,小計（貸出支援基金）,
170202,+1400,-700,合計,
170202,-69500,-72200,当座預金増減,
170202,,3240000,当座預金残高,
170202,,2896800,準備預金残高,
170202,,2430400,積み終了先,
170202,,2430400,超過準備,
170202,,343200,非準預先残高,
170202,,,マネタリーベース,
170202,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2227300
170202,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,71800
170202,,2/3日以降の残り要積立額（積数）,2/3日以降の残り要積立額（積数）,4900
170202,,2/3日以降の残り要積立額（１日平均）,2/3日以降の残り要積立額（１日平均）,400
