date,expected_value,preliminary_value,name,confirmed_value
170227,,,,
170227,-400,-500,銀行券要因,
170227,-14100,-14400,財政等要因,
170227,-14500,-14900,資金過不足,
170227,,,国債買入,
170227,,,国庫短期証券買入,
170227,,,国庫短期証券売却,
170227,,,国債買現先,
170227,,,国債売現先,
170227,,,共通担保資金供給（本店）,
170227,1400,1400,共通担保資金供給（全店）,
170227,-1400,-1400,"-1,400",
170227,,,ＣＰ買現先,
170227,,,手形売出,
170227,-200,-200,ＣＰ等買入,
170227,,,社債等買入,
170227,200,200,ＥＴＦ買入,
170227,,,Ｊ-ＲＥＩＴ買入,
170227,,,被災地金融機関支援資金供給等,
170227,,,貸出,
170227,300,300,国債補完供給,
170227,,-100,-100,
170227,,,米ドル資金供給用担保国債供給,
170227,+300,+200,小計（除く貸出支援基金）,
170227,,,成長基盤強化支援資金供給,
170227,,,貸出増加支援資金供給,
170227,+0,+0,小計（貸出支援基金）,
170227,+300,+200,合計,
170227,-14200,-14700,当座預金増減,
170227,,3278400,当座預金残高,
170227,,2933200,準備預金残高,
170227,,2466100,積み終了先,
170227,,2466100,超過準備,
170227,,345200,非準預先残高,
170227,,,マネタリーベース,
170227,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,2015600
170227,,積み期間（2/16～3/15日）の所要準備額（１日平均）,積み期間（2/16～3/15日）の所要準備額（１日平均）,72000
170227,,2/28日以降の残り要積立額（積数）,2/28日以降の残り要積立額（積数）,2300
170227,,2/28日以降の残り要積立額（１日平均）,2/28日以降の残り要積立額（１日平均）,100
