date,expected_value,preliminary_value,name,confirmed_value
170112,,,,
170112,2800,3000,銀行券要因,
170112,-9600,-9300,財政等要因,
170112,-6800,-6300,資金過不足,
170112,8600,8600,国債買入,
170112,17500,17500,国庫短期証券買入,
170112,,,国庫短期証券売却,
170112,,,国債買現先,
170112,,,国債売現先,
170112,,,共通担保資金供給（本店）,
170112,,,共通担保資金供給（全店）,
170112,,,ＣＰ買現先,
170112,,,手形売出,
170112,2500,2500,ＣＰ等買入,
170112,-300,-300,-300,
170112,,,社債等買入,
170112,,,ＥＴＦ買入,
170112,,,Ｊ-ＲＥＩＴ買入,
170112,,,被災地金融機関支援資金供給等,
170112,,,貸出,
170112,200,200,国債補完供給,
170112,,-200,-200,
170112,,,米ドル資金供給用担保国債供給,
170112,+28500,+28300,小計（除く貸出支援基金）,
170112,,,成長基盤強化支援資金供給,
170112,,,貸出増加支援資金供給,
170112,+0,+0,小計（貸出支援基金）,
170112,+28500,+28300,合計,
170112,+21700,+22000,当座預金増減,
170112,,3314800,当座預金残高,
170112,,2972400,準備預金残高,
170112,,2494500,積み終了先,
170112,,2494500,超過準備,
170112,,342400,非準預先残高,
170112,,,マネタリーベース,
170112,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2222400
170112,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,71700
170112,,1/13日以降の残り要積立額（積数）,1/13日以降の残り要積立額（積数）,100
170112,,1/13日以降の残り要積立額（１日平均）,1/13日以降の残り要積立額（１日平均）,0
