date,expected_value,preliminary_value,name,confirmed_value
170222,,,,
170222,-1100,-1200,銀行券要因,
170222,200,100,財政等要因,
170222,-900,-1100,資金過不足,
170222,,,国債買入,
170222,,,国庫短期証券買入,
170222,,,国庫短期証券売却,
170222,,,国債買現先,
170222,,,国債売現先,
170222,,,共通担保資金供給（本店）,
170222,,,共通担保資金供給（全店）,
170222,,,ＣＰ買現先,
170222,,,手形売出,
170222,-100,-100,ＣＰ等買入,
170222,-100,-100,社債等買入,
170222,,,ＥＴＦ買入,
170222,,,Ｊ-ＲＥＩＴ買入,
170222,,,被災地金融機関支援資金供給等,
170222,,,貸出,
170222,200,200,国債補完供給,
170222,,-700,-700,
170222,,,米ドル資金供給用担保国債供給,
170222,+0,-700,小計（除く貸出支援基金）,
170222,,,成長基盤強化支援資金供給,
170222,,,貸出増加支援資金供給,
170222,+0,+0,小計（貸出支援基金）,
170222,+0,-700,合計,
170222,-900,-1800,当座預金増減,
170222,,3290900,当座預金残高,
170222,,2952200,準備預金残高,
170222,,2483600,積み終了先,
170222,,2483600,超過準備,
170222,,338700,非準預先残高,
170222,,,マネタリーベース,
170222,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,2016100
170222,,積み期間（2/16～3/15日）の所要準備額（１日平均）,積み期間（2/16～3/15日）の所要準備額（１日平均）,72000
170222,,2/23日以降の残り要積立額（積数）,2/23日以降の残り要積立額（積数）,9500
170222,,2/23日以降の残り要積立額（１日平均）,2/23日以降の残り要積立額（１日平均）,500
