date,expected_value,preliminary_value,name,confirmed_value
170123,,,,
170123,900,700,銀行券要因,
170123,-21100,-21400,財政等要因,
170123,-20200,-20700,資金過不足,
170123,,,国債買入,
170123,,,国庫短期証券買入,
170123,,,国庫短期証券売却,
170123,,,国債買現先,
170123,,,国債売現先,
170123,,,共通担保資金供給（本店）,
170123,1600,1600,共通担保資金供給（全店）,
170123,-1700,-1700,"-1,700",
170123,,,ＣＰ買現先,
170123,,,手形売出,
170123,-200,-200,ＣＰ等買入,
170123,,,社債等買入,
170123,700,700,ＥＴＦ買入,
170123,,,Ｊ-ＲＥＩＴ買入,
170123,,,被災地金融機関支援資金供給等,
170123,,,貸出,
170123,5700,5700,国債補完供給,
170123,,,米ドル資金供給用担保国債供給,
170123,+6100,+6100,小計（除く貸出支援基金）,
170123,,,成長基盤強化支援資金供給,
170123,,,貸出増加支援資金供給,
170123,+0,+0,小計（貸出支援基金）,
170123,+6100,+6100,合計,
170123,-14100,-14600,当座預金増減,
170123,,3271400,当座預金残高,
170123,,2951000,準備預金残高,
170123,,2475000,積み終了先,
170123,,2473000,超過準備,
170123,,320400,非準預先残高,
170123,,,マネタリーベース,
170123,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2229500
170123,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,71900
170123,,1/24日以降の残り要積立額（積数）,1/24日以降の残り要積立額（積数）,15200
170123,,1/24日以降の残り要積立額（１日平均）,1/24日以降の残り要積立額（１日平均）,700
