date,expected_value,preliminary_value,name,confirmed_value
170208,,,,
170208,700,700,銀行券要因,
170208,600,1700,財政等要因,
170208,1300,2400,資金過不足,
170208,7500,7500,国債買入,
170208,,,国庫短期証券買入,
170208,,,国庫短期証券売却,
170208,,,国債買現先,
170208,,,国債売現先,
170208,,,共通担保資金供給（本店）,
170208,,,共通担保資金供給（全店）,
170208,,,ＣＰ買現先,
170208,,,手形売出,
170208,-100,-100,ＣＰ等買入,
170208,,,社債等買入,
170208,200,200,ＥＴＦ買入,
170208,,,Ｊ-ＲＥＩＴ買入,
170208,,,被災地金融機関支援資金供給等,
170208,,,貸出,
170208,200,200,国債補完供給,
170208,,,米ドル資金供給用担保国債供給,
170208,+7800,+7800,小計（除く貸出支援基金）,
170208,,,成長基盤強化支援資金供給,
170208,,,貸出増加支援資金供給,
170208,+0,+0,小計（貸出支援基金）,
170208,+7800,+7800,合計,
170208,+9100,+10200,当座預金増減,
170208,,3265900,当座預金残高,
170208,,2946500,準備預金残高,
170208,,2487400,積み終了先,
170208,,2487400,超過準備,
170208,,319400,非準預先残高,
170208,,,マネタリーベース,
170208,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2246500
170208,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,72500
170208,,2/9日以降の残り要積立額（積数）,2/9日以降の残り要積立額（積数）,1800
170208,,2/9日以降の残り要積立額（１日平均）,2/9日以降の残り要積立額（１日平均）,300
