date,expected_value,preliminary_value,name,confirmed_value
170127,,,,
170127,-700,-700,銀行券要因,
170127,100,0,財政等要因,
170127,-600,-700,資金過不足,
170127,3400,3400,国債買入,
170127,,,国庫短期証券買入,
170127,,,国庫短期証券売却,
170127,,,国債買現先,
170127,,,国債売現先,
170127,,,共通担保資金供給（本店）,
170127,,,共通担保資金供給（全店）,
170127,,,ＣＰ買現先,
170127,,,手形売出,
170127,-200,-200,ＣＰ等買入,
170127,-200,-200,社債等買入,
170127,200,200,ＥＴＦ買入,
170127,,,Ｊ-ＲＥＩＴ買入,
170127,,,被災地金融機関支援資金供給等,
170127,,,貸出,
170127,200,200,国債補完供給,
170127,,-100,-100,
170127,,,米ドル資金供給用担保国債供給,
170127,+3400,+3300,小計（除く貸出支援基金）,
170127,,,成長基盤強化支援資金供給,
170127,,,貸出増加支援資金供給,
170127,+0,+0,小計（貸出支援基金）,
170127,+3400,+3300,合計,
170127,+2800,+2600,当座預金増減,
170127,,3304100,当座預金残高,
170127,,2948300,準備預金残高,
170127,,2474100,積み終了先,
170127,,2473800,超過準備,
170127,,355800,非準預先残高,
170127,,,マネタリーベース,
170127,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2230200
170127,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,71900
170127,,1/30日以降の残り要積立額（積数）,1/30日以降の残り要積立額（積数）,6700
170127,,1/30日以降の残り要積立額（１日平均）,1/30日以降の残り要積立額（１日平均）,400
