date,expected_value,preliminary_value,name,confirmed_value
170310,,,,
170310,0,100,銀行券要因,
170310,1100,1300,財政等要因,
170310,1100,1400,資金過不足,
170310,8000,8000,国債買入,
170310,,,国庫短期証券買入,
170310,,,国庫短期証券売却,
170310,,,国債買現先,
170310,,,国債売現先,
170310,,,共通担保資金供給（本店）,
170310,,,共通担保資金供給（全店）,
170310,,,ＣＰ買現先,
170310,,,手形売出,
170310,5000,5000,ＣＰ等買入,
170310,-100,-100,-100,
170310,,,社債等買入,
170310,600,600,ＥＴＦ買入,
170310,,,Ｊ-ＲＥＩＴ買入,
170310,,,被災地金融機関支援資金供給等,
170310,,,貸出,
170310,400,400,国債補完供給,
170310,,-300,-300,
170310,,,米ドル資金供給用担保国債供給,
170310,+13900,+13600,小計（除く貸出支援基金）,
170310,,,成長基盤強化支援資金供給,
170310,,,貸出増加支援資金供給,
170310,+0,+0,小計（貸出支援基金）,
170310,+13900,+13600,合計,
170310,+15000,+15000,当座預金増減,
170310,,3280200,当座預金残高,
170310,,2955100,準備預金残高,
170310,,2496700,積み終了先,
170310,,2496600,超過準備,
170310,,325100,非準預先残高,
170310,,,マネタリーベース,
170310,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,2020700
170310,,積み期間（2/16～3/15日）の所要準備額（１日平均）,積み期間（2/16～3/15日）の所要準備額（１日平均）,72200
170310,,3/13日以降の残り要積立額（積数）,3/13日以降の残り要積立額（積数）,0
170310,,3/13日以降の残り要積立額（１日平均）,3/13日以降の残り要積立額（１日平均）,0
