date,expected_value,preliminary_value,name,confirmed_value
170217,,,,
170217,-1000,-1100,銀行券要因,
170217,400,800,財政等要因,
170217,-600,-300,資金過不足,
170217,12800,12800,国債買入,
170217,,,国庫短期証券買入,
170217,,,国庫短期証券売却,
170217,,,国債買現先,
170217,,,国債売現先,
170217,,,共通担保資金供給（本店）,
170217,,,共通担保資金供給（全店）,
170217,,,ＣＰ買現先,
170217,,,手形売出,
170217,3000,3000,ＣＰ等買入,
170217,-200,-200,-200,
170217,,,社債等買入,
170217,,,ＥＴＦ買入,
170217,,,Ｊ-ＲＥＩＴ買入,
170217,,,被災地金融機関支援資金供給等,
170217,,,貸出,
170217,300,300,国債補完供給,
170217,,-200,-200,
170217,,,米ドル資金供給用担保国債供給,
170217,+15900,+15700,小計（除く貸出支援基金）,
170217,,,成長基盤強化支援資金供給,
170217,,,貸出増加支援資金供給,
170217,+0,+0,小計（貸出支援基金）,
170217,+15900,+15700,合計,
170217,+15300,+15400,当座預金増減,
170217,,3306900,当座預金残高,
170217,,2978500,準備預金残高,
170217,,2493700,積み終了先,
170217,,2408600,超過準備,
170217,,328400,非準預先残高,
170217,,,マネタリーベース,
170217,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,2016100
170217,,積み期間（2/16～3/15日）の所要準備額（１日平均）,積み期間（2/16～3/15日）の所要準備額（１日平均）,72000
170217,,2/20日以降の残り要積立額（積数）,2/20日以降の残り要積立額（積数）,28800
170217,,2/20日以降の残り要積立額（１日平均）,2/20日以降の残り要積立額（１日平均）,1200
