date,expected_value,preliminary_value,name,confirmed_value
170118,,,,
170118,1400,1400,銀行券要因,
170118,700,1600,財政等要因,
170118,2100,3000,資金過不足,
170118,12400,12400,国債買入,
170118,,,国庫短期証券買入,
170118,,,国庫短期証券売却,
170118,,,国債買現先,
170118,,,国債売現先,
170118,,,共通担保資金供給（本店）,
170118,,,共通担保資金供給（全店）,
170118,,,ＣＰ買現先,
170118,,,手形売出,
170118,-200,-200,ＣＰ等買入,
170118,,,社債等買入,
170118,400,400,ＥＴＦ買入,
170118,,,Ｊ-ＲＥＩＴ買入,
170118,,,被災地金融機関支援資金供給等,
170118,,,貸出,
170118,600,600,国債補完供給,
170118,,-5700,"-5,700",
170118,,,米ドル資金供給用担保国債供給,
170118,+13200,+7500,小計（除く貸出支援基金）,
170118,,,成長基盤強化支援資金供給,
170118,,,貸出増加支援資金供給,
170118,+0,+0,小計（貸出支援基金）,
170118,+13200,+7500,合計,
170118,+15300,+10500,当座預金増減,
170118,,3309300,当座預金残高,
170118,,2966200,準備預金残高,
170118,,2426900,積み終了先,
170118,,2395100,超過準備,
170118,,343100,非準預先残高,
170118,,,マネタリーベース,
170118,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2229400
170118,,積み期間（1/16～2/15日）の所要準備額（１日平均）,積み期間（1/16～2/15日）の所要準備額（１日平均）,71900
170118,,1/19日以降の残り要積立額（積数）,1/19日以降の残り要積立額（積数）,84100
170118,,1/19日以降の残り要積立額（１日平均）,1/19日以降の残り要積立額（１日平均）,3000
